article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_8,citations_year_7,author_total_citations
https://openalex.org/W2904896637,Global wheat production with 1.5 and 2.0°C above pre‐industrial warming,2018-12-08,2018,article,Collaborator,Senthold Asseng,84,230,last,True,57,Global Change Biology,Wiley,True,bronze,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Global warming', 'Climate change', 'Temperate climate', 'Agriculture']","['Environmental science', 'Global warming', 'Climate change', 'Temperate climate', 'Agriculture', 'Crop yield', 'Agronomy', 'Cropping', 'Global change', 'Climatology', 'Atmospheric sciences', 'Geography', 'Ecology']",['Zero hunger'],170,90.0,100.0,0.99655389,69,25.0,22.0,31.0,28.0,26.0,7.0,1.0,5.0,25.0,7503
https://openalex.org/W2920081478,"Influence of rice straw biochar on growth, antioxidant capacity and copper uptake in ramie (Boehmeria nivea L.) grown as forage in aged copper-contaminated soil",2019-03-01,2019,article,Collaborator,Kadambot H. M. Siddique,129,861,last,True,7,Plant Physiology and Biochemistry,Elsevier BV,False,closed,Clay minerals and soil interactions,Biomaterials,Materials Science,Physical Sciences,"['Biochar', 'Ramie', 'Cation-exchange capacity', 'Chemistry', 'Soil pH']","['Biochar', 'Ramie', 'Cation-exchange capacity', 'Chemistry', 'Soil pH', 'Agronomy', 'Straw', 'Forage', 'Amendment', 'Soil contamination', 'Copper', 'Contamination', 'Environmental science', 'Soil water', 'Biology', 'Ecology', 'Pyrolysis']",[],169,98.0,100.0,0.9865993,56,23.0,24.0,22.0,37.0,19.0,31.0,6.0,,7.0,33875
https://openalex.org/W2898918373,"Climate warming and management impact on the change of phenology of the rice-wheat cropping system in Punjab, Pakistan",2018-10-29,2018,article,Collaborator,Mukhtar Ahmed,45,153,middle,True,8,Field Crops Research,Elsevier BV,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Phenology', 'Sowing', 'Transplanting', 'Anthesis', 'Agronomy']","['Phenology', 'Sowing', 'Transplanting', 'Anthesis', 'Agronomy', 'Panicle', 'Climate change', 'Crop', 'Cropping system', 'Cropping', 'Biology', 'Cultivar', 'Agriculture', 'Ecology']",['Climate action'],168,98.0,100.0,0.99532185,88,28.0,16.0,50.0,28.0,21.0,5.0,,4.0,16.0,5856
https://openalex.org/W4308825614,Breeding crops for drought-affected environments and improved climate resilience,2022-11-12,2022,review,Collaborator,Mark Cooper,74,203,first,True,2,The Plant Cell,Oxford University Press,True,hybrid,Genetics and Plant Breeding,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Abiotic component', 'Germplasm', 'Temperate climate', 'Resistance (ecology)']","['Biology', 'Abiotic component', 'Germplasm', 'Temperate climate', 'Resistance (ecology)', 'Climate change', 'Psychological resilience', 'Agroforestry', 'Agronomy', 'Selection (genetic algorithm)', 'Trait', 'Resilience (materials science)', 'Climate resilience', 'Biotechnology', 'Environmental resource management', 'Ecology', 'Environmental science', 'Computer science']",['Climate action'],166,97.0,100.0,0.99825936,250,,,22.0,64.0,49.0,26.0,5.0,,,3287
https://openalex.org/W3009047590,Production of biofuels from sorghum,2020-03-04,2020,article,Target_author,Vara Prasad,93,358,last,True,10,Renewable and Sustainable Energy Reviews,Elsevier BV,False,closed,Biofuel production and bioconversion,Biomedical Engineering,Engineering,Physical Sciences,"['Biofuel', 'Bioenergy', 'Sweet sorghum', 'Biomass (ecology)', 'Biorefinery']","['Biofuel', 'Bioenergy', 'Sweet sorghum', 'Biomass (ecology)', 'Biorefinery', 'Sorghum', 'Environmental science', 'Biodiesel', 'Bioproducts', 'Energy crop', 'Biohydrogen', 'Biotechnology', 'Agronomy', 'Chemistry', 'Biology', 'Hydrogen production']",[],165,96.0,100.0,0.9857227,203,7.0,29.0,31.0,35.0,33.0,27.0,3.0,,,13316
https://openalex.org/W3000336815,Predicting crop yields and soil‐plant nitrogen dynamics in the US Corn Belt,2020-01-11,2020,article,Target_author,Archontoulis,53,121,first,True,25,Crop Science,Wiley,True,hybrid,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Phenology', 'Sowing', 'Growing season', 'Precipitation', 'Environmental science']","['Phenology', 'Sowing', 'Growing season', 'Precipitation', 'Environmental science', 'Agronomy', 'Soil water', 'Water content', 'Biomass (ecology)', 'Yield (engineering)', 'Hydrology (agriculture)', 'Mathematics', 'Soil science', 'Biology', 'Meteorology', 'Geography']",['Zero hunger'],163,99.0,100.0,0.99863764,73,8.0,21.0,29.0,25.0,37.0,26.0,17.0,,,5321
https://openalex.org/W2892870427,"Effect of Cold Stress on Photosynthetic Traits, Carbohydrates, Morphology, and Anatomy in Nine Cultivars of Stevia rebaudiana",2018-09-28,2018,article,Collaborator,Kadambot H. M. Siddique,129,861,last,True,5,Frontiers in Plant Science,Frontiers Media,True,gold,Plant Molecular Biology Research,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Stevia rebaudiana', 'Cultivar', 'Photosynthesis', 'Biology', 'Horticulture']","['Stevia rebaudiana', 'Cultivar', 'Photosynthesis', 'Biology', 'Horticulture', 'Chlorophyll', 'Botany', 'Photosynthetic capacity', 'Phloem', 'Carotenoid']",['Clean water and sanitation'],162,97.0,100.0,0.98895124,63,24.0,29.0,36.0,17.0,24.0,4.0,,8.0,20.0,33875
https://openalex.org/W3108866600,Neglected and Underutilized Crop Species: The Key to Improving Dietary Diversity and Fighting Hunger and Malnutrition in Asia and the Pacific,2020-11-19,2020,review,Collaborator,Kadambot H. M. Siddique,129,861,last,True,3,Frontiers in Nutrition,Frontiers Media,True,gold,Agriculture Sustainability and Environmental Impact,Ecology,Environmental Science,Physical Sciences,"['Malnutrition', 'Dietary diversity', 'Micronutrient', 'Agriculture', 'Diversity (politics)']","['Malnutrition', 'Dietary diversity', 'Micronutrient', 'Agriculture', 'Diversity (politics)', 'Crop diversity', 'Environmental health', 'Agricultural productivity', 'Food security', 'Food processing', 'Natural resource economics', 'Geography', 'Biotechnology', 'Agroforestry', 'Ecology', 'Biology', 'Medicine', 'Economic growth', 'Political science', 'Food science', 'Economics']",['Zero hunger'],161,97.0,100.0,0.98854531,41,12.0,48.0,35.0,38.0,23.0,5.0,,,,33875
https://openalex.org/W3017707823,Assessing the benefit of satellite-based Solar-Induced Chlorophyll Fluorescence in crop yield prediction,2020-04-22,2020,article,Target_author,Kaiyu,69,156,middle,True,8,International Journal of Applied Earth Observation and Geoinformation,Elsevier BV,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Satellite', 'Normalized Difference Vegetation Index', 'Remote sensing', 'Environmental science', 'Vegetation (pathology)']","['Satellite', 'Normalized Difference Vegetation Index', 'Remote sensing', 'Environmental science', 'Vegetation (pathology)', 'Yield (engineering)', 'Enhanced vegetation index', 'Chlorophyll fluorescence', 'Crop yield', 'Leaf area index', 'Atmospheric sciences', 'Meteorology', 'Chlorophyll', 'Geography', 'Vegetation Index', 'Agronomy', 'Chemistry', 'Materials science', 'Physics']",['Zero hunger'],158,98.0,100.0,0.99409588,80,5.0,31.0,31.0,33.0,34.0,17.0,7.0,,,10366
https://openalex.org/W3017707823,Assessing the benefit of satellite-based Solar-Induced Chlorophyll Fluorescence in crop yield prediction,2020-04-22,2020,article,Target_author,Peng,40,71,first,True,8,International Journal of Applied Earth Observation and Geoinformation,Elsevier BV,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Satellite', 'Normalized Difference Vegetation Index', 'Remote sensing', 'Environmental science', 'Vegetation (pathology)']","['Satellite', 'Normalized Difference Vegetation Index', 'Remote sensing', 'Environmental science', 'Vegetation (pathology)', 'Yield (engineering)', 'Enhanced vegetation index', 'Chlorophyll fluorescence', 'Crop yield', 'Leaf area index', 'Atmospheric sciences', 'Meteorology', 'Chlorophyll', 'Geography', 'Vegetation Index', 'Agronomy', 'Chemistry', 'Materials science', 'Physics']",['Zero hunger'],158,98.0,100.0,0.99409588,80,5.0,31.0,31.0,33.0,34.0,17.0,7.0,,,4980
https://openalex.org/W2915119646,Can ratoon cropping improve resource use efficiencies and profitability of rice in central China?,2019-02-18,2019,article,Target_author,Grassini,56,106,last,True,5,Field Crops Research,Elsevier BV,True,hybrid,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Cropping', 'Energy balance', 'Cropping system', 'Agricultural science']","['Environmental science', 'Cropping', 'Energy balance', 'Cropping system', 'Agricultural science', 'Agriculture', 'Productivity', 'Agricultural economics', 'Profit (economics)', 'Food security', 'Net profit', 'Mathematics', 'Agricultural engineering', 'Agronomy', 'Crop', 'Economics', 'Biology', 'Ecology']",[],158,94.0,100.0,0.99304921,38,25.0,27.0,29.0,31.0,25.0,8.0,2.0,,10.0,3982
https://openalex.org/W3094673151,Changes in the drought sensitivity of US maize yields,2020-10-26,2020,article,Target_author,Lobell,112,269,first,True,3,Nature Food,Nature Portfolio,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Agriculture', 'Sensitivity (control systems)', 'Yield (engineering)', 'Climate change']","['Environmental science', 'Agriculture', 'Sensitivity (control systems)', 'Yield (engineering)', 'Climate change', 'Agronomy', 'Crop', 'Drought tolerance', 'Crop yield', 'Agricultural engineering', 'Agroforestry', 'Ecology', 'Biology']",[],153,94.0,100.0,0.99699502,59,9.0,37.0,34.0,27.0,30.0,14.0,2.0,,,8530
https://openalex.org/W2920920494,Assessing Variation in US Soybean Seed Composition (Protein and Oil),2019-03-11,2019,article,Target_author,Ciampitti,58,220,last,True,22,Frontiers in Plant Science,Frontiers Media,True,gold,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Composition (language)', 'Yield (engineering)', 'Sowing', 'Fertilizer', 'Agronomy']","['Composition (language)', 'Yield (engineering)', 'Sowing', 'Fertilizer', 'Agronomy', 'Crop', 'Animal science', 'Nutrient', 'Chemical composition', 'Biology', 'Chemistry', 'Ecology']",['Zero hunger'],152,98.0,100.0,0.99566922,53,20.0,18.0,29.0,41.0,26.0,8.0,5.0,,5.0,7587
https://openalex.org/W4220847659,"Impacts, Tolerance, Adaptation, and Mitigation of Heat Stress on Wheat under Changing Climates",2022-03-04,2022,review,Collaborator,Prakash Kumar Jha,26,55,middle,True,16,International Journal of Molecular Sciences,Multidisciplinary Digital Publishing Institute,True,gold,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biotechnology', 'Biology', 'Metabolomics', 'Abiotic stress', 'Cultivar']","['Biotechnology', 'Biology', 'Metabolomics', 'Abiotic stress', 'Cultivar', 'Adaptation (eye)', 'Drought tolerance', 'Agronomy', 'Bioinformatics', 'Genetics']",['Climate action'],152,99.0,100.0,0.99811023,258,,,11.0,46.0,41.0,40.0,14.0,,,3115
https://openalex.org/W4308554499,Recent cover crop adoption is associated with small maize and soybean yield losses in the United States,2022-11-08,2022,article,Target_author,Lobell,112,269,last,True,7,Global Change Biology,Wiley,True,hybrid,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Cover crop', 'Environmental science', 'Crop yield', 'Agronomy', 'Cropping']","['Cover crop', 'Environmental science', 'Crop yield', 'Agronomy', 'Cropping', 'Agriculture', 'Growing season', 'Cropping system', 'Yield (engineering)', 'Crop', 'Agroforestry', 'Biology', 'Ecology']",[],149,96.0,100.0,0.99643215,51,,,13.0,59.0,46.0,28.0,3.0,,,8530
https://openalex.org/W3154794875,Addressing Research Bottlenecks to Crop Productivity,2021-04-20,2021,review,Target_author,Messina,53,97,middle,True,17,Trends in Plant Science,Elsevier BV,True,bronze,Genetics and Plant Breeding,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Phenomics', 'Biology', 'Biotechnology', 'Crop yield', 'Agroforestry']","['Phenomics', 'Biology', 'Biotechnology', 'Crop yield', 'Agroforestry', 'Genomics', 'Agronomy']",[],144,99.0,100.0,0.99619681,229,,8.0,32.0,22.0,25.0,39.0,18.0,,,3281
https://openalex.org/W3205696749,Early- and in-season crop type mapping without current-year ground truth: Generating labels from historical information via a topology-based approach,2022-03-18,2022,article,Collaborator,Zhenong Jin,39,54,last,True,6,Remote Sensing of Environment,Elsevier BV,False,closed,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Ground truth', 'Random forest', 'Land cover', 'Histogram', 'Remote sensing']","['Ground truth', 'Random forest', 'Land cover', 'Histogram', 'Remote sensing', 'Computer science', 'Growing season', 'Artificial intelligence', 'Land use', 'Geography', 'Agronomy', 'Image (mathematics)']",['Life in Land'],143,99.0,100.0,0.99735098,57,,,11.0,52.0,43.0,28.0,9.0,,,4003
https://openalex.org/W2947152669,Hyperspectral Leaf Reflectance as Proxy for Photosynthetic Capacities: An Ensemble Approach Based on Multiple Machine Learning Algorithms,2019-06-03,2019,article,Collaborator,Carl J. Bernacchi,66,165,last,True,4,Frontiers in Plant Science,Frontiers Media,True,gold,Leaf Properties and Growth Measurement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Hyperspectral imaging', 'Photosynthesis', 'Algorithm', 'Partial least squares regression', 'Photosynthetic capacity']","['Hyperspectral imaging', 'Photosynthesis', 'Algorithm', 'Partial least squares regression', 'Photosynthetic capacity', 'Photosynthetic efficiency', 'Support vector machine', 'Bottleneck', 'Spectroradiometer', 'Random forest', 'Computer science', 'Mathematics', 'Artificial intelligence', 'Machine learning', 'Biology', 'Botany', 'Reflectivity', 'Physics']",['Affordable and clean energy'],143,90.0,100.0,0.99350223,86,16.0,20.0,32.0,25.0,30.0,12.0,1.0,,7.0,5069
https://openalex.org/W3009537711,Winter Wheat Yield Response to Plant Density as a Function of Yield Environment and Tillering Potential: A Review and Field Studies,2020-03-05,2020,review,Target_author,Ciampitti,58,220,last,True,14,Frontiers in Plant Science,Frontiers Media,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Yield (engineering)', 'Plant density', 'Agronomy', 'Grain yield', 'Field experiment']","['Yield (engineering)', 'Plant density', 'Agronomy', 'Grain yield', 'Field experiment', 'Canopy', 'Crop yield', 'Interaction', 'Mathematics', 'Biology', 'Botany', 'Materials science']",[],138,98.0,100.0,0.99747376,64,4.0,26.0,27.0,29.0,22.0,24.0,6.0,,,7587
https://openalex.org/W2790628032,Predicting spatial patterns of within-field crop yield variability,2018-02-05,2018,article,Target_author,Basso,70,193,last,True,2,Field Crops Research,Elsevier BV,False,closed,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Spatial ecology', 'Spatial variability', 'Yield (engineering)', 'Growing season', 'Field (mathematics)']","['Spatial ecology', 'Spatial variability', 'Yield (engineering)', 'Growing season', 'Field (mathematics)', 'Remote sensing', 'Normalized Difference Vegetation Index', 'Geospatial analysis', 'Image resolution', 'Environmental science', 'Crop', 'Common spatial pattern', 'Scale (ratio)', 'Precision agriculture', 'Spatial analysis', 'Crop yield', 'Agriculture', 'Geography', 'Cartography', 'Statistics', 'Mathematics', 'Agronomy', 'Computer science', 'Ecology', 'Leaf area index']",[],133,97.0,100.0,0.98778119,19,14.0,21.0,13.0,24.0,15.0,12.0,4.0,8.0,22.0,5525
