article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,keywords_very_specific,keywords_specific,keywords_intermediate,keywords_broad,keywords_score_high,keywords_score_medium,keywords_score_low,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_7,citations_year_8,author_total_citations
https://openalex.org/W4389113716,Transfer learning in environmental remote sensing,2023-11-28,2023,article,Target_author,Lobell,112,269,last,True,4,Remote Sensing of Environment,Elsevier BV,False,closed,Species Distribution and Climate Change,Ecological Modeling,Environmental Science,Physical Sciences,"['Interpretability', 'Computer science', 'Remote sensing', 'Transfer of learning', 'Benchmark (surveying)']",Interpretability | Computer science | Remote sensing | Transfer of learning | Benchmark (surveying) | Environmental monitoring | Domain (mathematical analysis) | Scale (ratio) | Land cover | Ground truth | Data science | Machine learning | Environmental science | Land use | Geography | Cartography,,,Environmental monitoring,Interpretability | Computer science | Remote sensing | Transfer of learning | Benchmark (surveying) | Domain (mathematical analysis) | Scale (ratio) | Land cover | Ground truth | Data science | Machine learning | Environmental science | Land use | Geography | Cartography,Interpretability,Computer science | Remote sensing | Transfer of learning | Benchmark (surveying) | Environmental monitoring | Domain (mathematical analysis) | Scale (ratio) | Land cover | Ground truth,Data science | Machine learning | Environmental science | Land use | Geography | Cartography,[],344,99.0,100.0,0.99988,245,,,,52.0,203.0,89.0,,,,8561
https://openalex.org/W2937245784,Closing yield gaps for rice self-sufficiency in China,2019-04-12,2019,article,Target_author,Grassini,56,107,middle,False,6,Nature Communications,Nature Portfolio,True,gold,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Closing (real estate)', 'Yield (engineering)', 'China', 'Yield gap', 'Biology']",Closing (real estate) | Yield (engineering) | China | Yield gap | Biology | Agronomy | Biotechnology | Crop yield | Geography | Business | Materials science,,,Closing (real estate),Yield (engineering) | China | Yield gap | Biology | Agronomy | Biotechnology | Crop yield | Geography | Business | Materials science,,Closing (real estate) | Yield (engineering) | China | Yield gap,Biology | Agronomy | Biotechnology | Crop yield | Geography | Business | Materials science,['Clean water and sanitation'],315,98.0,100.0,0.9983498,42,60.0,57.0,52.0,54.0,44.0,26.0,5.0,17.0,,4007
https://openalex.org/W4200189258,Sustainable intensification for a larger global rice bowl,2021-12-09,2021,article,Target_author,Grassini,56,107,last,False,19,Nature Communications,Nature Portfolio,True,gold,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Yield gap', 'Cropping', 'Environmental science', 'Agriculture', 'Yield (engineering)']",Yield gap | Cropping | Environmental science | Agriculture | Yield (engineering) | Resource (disambiguation) | Agricultural engineering | Natural resource economics | Business | Agricultural productivity | Investment (military) | Agricultural economics | Agronomy | Economics | Computer science | Ecology | Engineering | Biology,,,,Yield gap | Cropping | Environmental science | Agriculture | Yield (engineering) | Resource (disambiguation) | Agricultural engineering | Natural resource economics | Business | Agricultural productivity | Investment (military) | Agricultural economics | Agronomy | Economics | Computer science | Ecology | Engineering | Biology,Yield gap,Cropping | Environmental science | Agriculture | Yield (engineering) | Resource (disambiguation) | Agricultural engineering | Natural resource economics | Business | Agricultural productivity | Investment (military),Agricultural economics | Agronomy | Economics | Computer science | Ecology | Engineering | Biology,['Zero hunger'],313,99.0,100.0,0.99853231,55,,32.0,121.0,78.0,51.0,31.0,,,,4007
https://openalex.org/W2810981748,Highland cropland expansion and forest loss in Southeast Asia in the twenty-first century,2018-06-28,2018,article,Target_author,Kaiyu,70,157,middle,False,9,Nature Geoscience,Nature Portfolio,False,closed,"Conservation, Biodiversity, and Resource Management",Global and Planetary Change,Environmental Science,Physical Sciences,"['Deforestation (computer science)', 'Geography', 'Shifting cultivation', 'Agroforestry', 'Satellite imagery']",Deforestation (computer science) | Geography | Shifting cultivation | Agroforestry | Satellite imagery | Biodiversity | Agriculture | Climate change | Land use | Tropics | Slash-and-burn | Biodiversity hotspot | Grassland | Physical geography | Environmental science | Ecology | Remote sensing,Slash-and-burn | Biodiversity hotspot,Shifting cultivation,,Deforestation (computer science) | Geography | Agroforestry | Satellite imagery | Biodiversity | Agriculture | Climate change | Land use | Tropics | Grassland | Physical geography | Environmental science | Ecology | Remote sensing,Deforestation (computer science),Geography | Shifting cultivation | Agroforestry | Satellite imagery | Biodiversity | Agriculture | Climate change | Land use | Tropics | Slash-and-burn | Biodiversity hotspot | Grassland,Physical geography | Environmental science | Ecology | Remote sensing,['Life in Land'],308,96.0,100.0,0.99400059,48,42.0,61.0,53.0,50.0,19.0,22.0,3.0,49.0,9.0,10410
https://openalex.org/W3016661890,Towards a multiscale crop modelling framework for climate change adaptation assessment,2020-04-15,2020,review,Target_author,Kaiyu,70,157,middle,False,27,Nature Plants,Nature Portfolio,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Predictability', 'Sustainability', 'Climate change', 'Computer science', 'Crop production']",Predictability | Sustainability | Climate change | Computer science | Crop production | Environmental resource management | Scale (ratio) | Adaptation (eye) | Environmental science | Agriculture | Ecology | Geography | Mathematics,,,,Predictability | Sustainability | Climate change | Computer science | Crop production | Environmental resource management | Scale (ratio) | Adaptation (eye) | Environmental science | Agriculture | Ecology | Geography | Mathematics,Predictability,Sustainability | Climate change | Computer science | Crop production | Environmental resource management | Scale (ratio) | Adaptation (eye),Environmental science | Agriculture | Ecology | Geography | Mathematics,['Climate action'],303,89.0,100.0,0.99960209,186,19.0,66.0,37.0,59.0,53.0,47.0,21.0,,,10410
https://openalex.org/W3016661890,Towards a multiscale crop modelling framework for climate change adaptation assessment,2020-04-15,2020,review,Target_author,Peng,40,71,first,True,27,Nature Plants,Nature Portfolio,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Predictability', 'Sustainability', 'Climate change', 'Computer science', 'Crop production']",Predictability | Sustainability | Climate change | Computer science | Crop production | Environmental resource management | Scale (ratio) | Adaptation (eye) | Environmental science | Agriculture | Ecology | Geography | Mathematics,,,,Predictability | Sustainability | Climate change | Computer science | Crop production | Environmental resource management | Scale (ratio) | Adaptation (eye) | Environmental science | Agriculture | Ecology | Geography | Mathematics,Predictability,Sustainability | Climate change | Computer science | Crop production | Environmental resource management | Scale (ratio) | Adaptation (eye),Environmental science | Agriculture | Ecology | Geography | Mathematics,['Climate action'],303,89.0,100.0,0.99960209,186,19.0,66.0,37.0,59.0,53.0,47.0,21.0,,,5003
https://openalex.org/W3016661890,Towards a multiscale crop modelling framework for climate change adaptation assessment,2020-04-15,2020,review,Target_author,Messina,53,98,middle,False,27,Nature Plants,Nature Portfolio,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Predictability', 'Sustainability', 'Climate change', 'Computer science', 'Crop production']",Predictability | Sustainability | Climate change | Computer science | Crop production | Environmental resource management | Scale (ratio) | Adaptation (eye) | Environmental science | Agriculture | Ecology | Geography | Mathematics,,,,Predictability | Sustainability | Climate change | Computer science | Crop production | Environmental resource management | Scale (ratio) | Adaptation (eye) | Environmental science | Agriculture | Ecology | Geography | Mathematics,Predictability,Sustainability | Climate change | Computer science | Crop production | Environmental resource management | Scale (ratio) | Adaptation (eye),Environmental science | Agriculture | Ecology | Geography | Mathematics,['Climate action'],303,89.0,100.0,0.99960209,186,19.0,66.0,37.0,59.0,53.0,47.0,21.0,,,3291
https://openalex.org/W3033368570,"Effects of high temperature stress during anthesis and grain filling periods on photosynthesis, lipids and grain yield in wheat",2020-06-09,2020,article,Target_author,Vara Prasad,93,360,last,False,4,BMC Plant Biology,BioMed Central,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Anthesis', 'Grain yield', 'Photosynthesis', 'Agronomy']",Biology | Anthesis | Grain yield | Photosynthesis | Agronomy | Yield (engineering) | Wheat grain | Winter wheat | Botany | Cultivar | Materials science | Composite material,,,Wheat grain,Biology | Anthesis | Grain yield | Photosynthesis | Agronomy | Yield (engineering) | Winter wheat | Botany | Cultivar | Materials science | Composite material,Biology | Anthesis | Grain yield,Photosynthesis | Agronomy | Yield (engineering) | Wheat grain | Winter wheat,Botany | Cultivar | Materials science | Composite material,[],261,96.0,100.0,0.99908533,58,9.0,73.0,60.0,61.0,32.0,23.0,3.0,,,13383
https://openalex.org/W2973091555,The role of irrigation in changing wheat yields and heat sensitivity in India,2019-09-12,2019,article,Target_author,Lobell,112,269,last,False,2,Nature Communications,Nature Portfolio,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Sensitivity (control systems)', 'Irrigation', 'Environmental science', 'Agronomy', 'Biology']",Sensitivity (control systems) | Irrigation | Environmental science | Agronomy | Biology,,,,Sensitivity (control systems) | Irrigation | Environmental science | Agronomy | Biology,,Sensitivity (control systems) | Irrigation | Environmental science,Agronomy | Biology,[],261,90.0,100.0,0.99873914,39,40.0,56.0,48.0,54.0,33.0,15.0,3.0,11.0,,8561
https://openalex.org/W2795968729,"Decreased photosynthetic rate under high temperature in wheat is due to lipid desaturation, oxidation, acylation, and damage of organelles",2018-04-05,2018,article,Target_author,Vara Prasad,93,360,last,False,5,BMC Plant Biology,BioMed Central,True,gold,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Degree of unsaturation', 'Thylakoid', 'Reactive oxygen species', 'Biology', 'Photosynthesis']",Degree of unsaturation | Thylakoid | Reactive oxygen species | Biology | Photosynthesis | Membrane lipids | Antioxidant | Lipid peroxidation | Biochemistry | Oxidative stress | Organelle | Botany | Biophysics | Membrane | Chloroplast | Chemistry,,Degree of unsaturation | Membrane lipids,Thylakoid | Organelle,Reactive oxygen species | Biology | Photosynthesis | Antioxidant | Lipid peroxidation | Biochemistry | Oxidative stress | Botany | Biophysics | Membrane | Chloroplast | Chemistry,Degree of unsaturation | Thylakoid,Reactive oxygen species | Biology | Photosynthesis | Membrane lipids | Antioxidant | Lipid peroxidation | Biochemistry | Oxidative stress | Organelle | Botany,Biophysics | Membrane | Chloroplast | Chemistry,[],256,98.0,100.0,0.99673719,105,50.0,37.0,41.0,40.0,28.0,11.0,5.0,35.0,8.0,13383
