article_id,publication_year,publication_date,journal_display_name,author_type,topic_subfield,topic_field,topic_domain,type,language,source_type,oa_status,primary_topic_score,authors_count,countries_distinct_count,institutions_distinct_count,locations_count,referenced_works_count,apc_list_value_usd,apc_paid_value_usd,citation_norm_percentile,total_citations,is_oa,any_repository_has_fulltext,primary_location_is_oa,source_is_oa,source_is_in_doaj,source_is_core,has_fulltext,queried_author_is_corresponding,is_in_top_1_percent,is_in_top_10_percent,n_keywords,keywords_score_mean,keywords_score_max,sdgs,funders_count,mesh_count,title_word_count,abstract_word_count,citations_first_2y,citations_first_3y,normalized_3y_cites_exact,citations_per_year_3y,citations_year_1_exact,citations_year_2_exact,citations_first_2y_exact,normalized_2y_cites_exact
W2962838148,2019,2019-07-01,Soil Science Society of America Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9998000264167786,2,1,2,1,23,1350.0,,0.96387465,92,0,0,0,0,0,1,0,1,0,1,19.0,0.4732150607987454,0.8217846155166626,1,0,0,13,326,6.0,16.0,5.333333333333333,5.333333333333333,3,7,10,10
W3104530211,2020,2020-11-17,GCB Bioenergy,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9995999932289124,1,1,1,3,79,2750.0,2750.0,0.95992164,83,1,1,1,1,1,1,0,1,0,1,18.0,0.42742735147476196,0.9705051183700562,0,0,0,7,291,9.0,16.0,5.333333333333333,5.333333333333333,9,6,15,15
W2792023569,2018,2018-02-16,Agriculture Ecosystems & Environment,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9991000294685364,2,1,2,1,161,3690.0,,0.96200601,78,0,0,0,0,0,1,0,0,0,1,13.0,0.43219467309805065,0.8932362794876099,1,0,0,10,0,7.0,18.0,6.0,6.0,4,6,10,10
W3210083655,2021,2021-10-26,Soil Science Society of America Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,review,en,journal,bronze,0.9994000196456908,5,1,5,1,83,1350.0,,0.97704404,75,1,0,1,0,0,1,1,1,0,1,12.0,0.45932282507419586,0.8342200517654419,1,0,0,12,253,7.0,32.0,10.666666666666666,10.666666666666666,4,27,31,31
W2904236185,2018,2018-12-13,Journal of Environmental Quality,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,review,en,journal,closed,0.9991999864578248,1,1,1,2,87,1350.0,,0.92723114,66,0,0,0,0,0,1,0,1,0,1,11.0,0.47668191519650543,0.9888359308242798,1,0,0,4,251,2.0,7.0,2.3333333333333335,2.3333333333333335,1,6,7,7
W3014876572,2020,2020-04-04,Agronomy Journal,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9986000061035156,10,1,10,2,47,1350.0,,0.94008652,45,0,0,0,0,0,1,0,0,0,1,11.0,0.5519542314789512,0.811882734298706,1,0,0,12,260,4.0,15.0,5.0,5.0,1,6,7,7
W3118453831,2021,2021-01-01,Journal of Soil and Water Conservation,middle,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,bronze,0.9987000226974488,7,1,7,2,36,,,0.93921545,43,1,1,1,0,0,1,1,0,0,1,26.0,0.3470752892585901,0.9450581073760986,1,0,0,5,116,10.0,23.0,7.666666666666667,7.666666666666667,2,8,10,10
W3135994899,2021,2021-03-18,Agriculture Ecosystems & Environment,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9998000264167786,1,1,1,1,46,3690.0,,0.93414166,42,0,0,0,0,0,1,0,1,0,1,14.0,0.40358560000147137,0.738452136516571,1,0,0,14,0,10.0,19.0,6.333333333333333,6.333333333333333,5,8,13,13
W3003713250,2020,2020-01-31,Agronomy Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9993000030517578,6,1,6,1,120,1350.0,,0.95471298,41,0,0,0,0,0,1,0,1,0,1,15.0,0.4733010470867157,0.7569326162338257,1,0,0,11,253,7.0,15.0,5.0,5.0,1,6,7,7
W3105914481,2020,2020-11-16,Soil and Tillage Research,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9998999834060668,4,1,4,1,36,4230.0,,0.85143464,35,0,0,0,0,0,1,0,1,0,0,10.0,0.5338156342506408,0.8524181842803955,1,1,0,13,0,4.0,7.0,2.3333333333333335,2.3333333333333335,1,6,7,7
W4389092833,2023,2023-11-28,Soil Use and Management,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,bronze,0.9983999729156494,3,1,3,2,57,3850.0,,0.95978354,30,1,0,1,0,0,1,1,1,0,1,16.0,0.41693825274705887,0.675029456615448,0,0,0,8,265,7.0,23.0,7.666666666666667,7.666666666666667,6,13,19,19
W3113353180,2020,2020-12-10,Journal of Environmental Quality,middle,Pollution,Environmental Science,Physical Sciences,article,en,journal,closed,0.9986000061035156,8,1,8,3,58,1350.0,,0.58420885,19,0,0,0,0,0,1,0,0,0,0,11.0,0.4616657007824291,0.8054468631744385,1,0,0,7,243,0.0,9.0,3.0,3.0,0,9,9,9
W4353065287,2023,2023-03-22,Soil Use and Management,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9990000128746032,1,1,1,1,51,3850.0,3850.0,0.91677263,19,1,0,1,0,0,1,1,1,0,1,7.0,0.3447879637990679,0.6918560862541199,0,0,0,12,301,8.0,14.0,4.666666666666667,4.666666666666667,1,9,10,10
W4382197419,2023,2023-06-27,Soil Science Society of America Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,bronze,0.9998999834060668,8,1,8,2,38,1350.0,,0.91853645,19,1,0,1,0,0,1,1,1,0,1,12.0,0.48643822719653446,0.7970322966575623,1,1,0,17,265,5.0,13.0,4.333333333333333,4.333333333333333,3,5,8,8
W4391744348,2024,2024-02-12,The Science of The Total Environment,first,Forestry,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9993000030517578,1,1,1,2,117,3870.0,,0.99839513,18,0,0,0,0,0,1,0,1,1,1,16.0,0.44778671860694885,0.7569005489349365,0,1,0,13,0,15.0,18.0,6.0,6.0,4,14,18,18
W3216348229,2021,2021-11-26,Soil Science Society of America Journal,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9997000098228456,9,1,9,1,43,1350.0,,0.82928001,17,0,0,0,0,0,1,0,0,0,0,14.0,0.47063821979931425,0.8185595273971558,1,0,0,15,257,1.0,8.0,2.6666666666666665,2.6666666666666665,1,6,7,7
W4401928115,2024,2024-08-26,Soil Science Society of America Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9991000294685364,4,1,4,1,44,1350.0,1350.0,0.91195278,10,1,0,1,0,0,1,1,1,0,1,12.0,0.40217871963977814,0.7629390954971313,1,1,0,13,275,6.0,10.0,3.3333333333333335,3.3333333333333335,5,5,10,10
W4399328071,2024,2024-06-04,Canadian Journal of Soil Science,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9984999895095824,2,1,2,1,49,,,0.9062814,9,0,0,0,0,0,1,0,0,0,1,14.0,0.43766260147094727,0.8549835681915283,1,0,0,8,253,7.0,9.0,3.0,3.0,3,6,9,9
W2915058042,2019,2019-01-01,Soil Science Society of America Journal,middle,Civil and Structural Engineering,Engineering,Physical Sciences,article,en,journal,green,0.9994999766349792,4,1,4,3,36,1350.0,,0.93950784,46,1,1,0,0,0,1,0,0,0,1,16.0,0.4228315930813551,0.7723578214645386,1,0,0,16,325,11.0,16.0,5.333333333333333,5.333333333333333,2,9,11,11
W2999753387,2020,2020-01-17,Agronomy Journal,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9998000264167786,8,1,8,1,63,1350.0,,0.91761433,42,0,0,0,0,0,1,0,0,0,1,10.0,0.6527587622404099,0.8863728046417236,1,0,0,11,282,3.0,11.0,3.6666666666666665,3.6666666666666665,1,1,2,2
W2887956858,2018,2018-08-02,Agronomy Journal,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9990000128746032,11,1,11,2,21,1350.0,,0.87818205,33,0,0,0,0,0,1,0,0,0,0,13.0,0.484681798861577,0.9047048091888428,1,0,0,12,297,2.0,6.0,2.0,2.0,1,4,5,5
W2982103400,2019,2019-10-24,Agricultural Systems,middle,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9950000047683716,5,2,5,2,100,3820.0,,0.97040923,29,0,0,0,0,0,1,0,0,0,1,13.0,0.3645534056883592,0.6040376424789429,1,0,0,11,0,3.0,17.0,5.666666666666667,5.666666666666667,3,10,13,13
W3083059538,2020,2020-09-05,GCB Bioenergy,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9990000128746032,10,2,10,2,40,2750.0,2750.0,0.93142423,29,1,1,1,1,1,1,0,0,0,1,14.0,0.4224810940878732,0.9766771793365479,0,2,0,19,313,3.0,8.0,2.6666666666666665,2.6666666666666665,3,2,5,5
W4220845615,2022,2022-03-16,Soil and Tillage Research,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9994999766349792,4,1,4,2,33,4230.0,,0.92974341,29,0,0,0,0,0,1,0,0,0,1,13.0,0.45315426817307103,0.7988653779029846,0,0,0,12,0,9.0,17.0,5.666666666666667,5.666666666666667,5,9,14,14
W2938155213,2019,2019-03-01,Soil Science Society of America Journal,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,green,0.9969000220298768,4,1,4,3,37,1350.0,,0.85150597,26,1,1,0,0,0,1,1,1,0,0,20.0,0.42301116287708285,0.7259588837623596,1,0,0,11,282,3.0,5.0,1.6666666666666667,1.6666666666666667,2,1,3,3
W4285676306,2022,2022-07-17,Geoderma,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9988999962806702,5,1,5,1,28,2800.0,,0.92009949,26,0,0,0,0,1,1,0,1,0,1,10.0,0.3036846131086349,0.6002522110939026,1,1,0,10,0,10.0,17.0,5.666666666666667,5.666666666666667,7,8,15,15
W3087622136,2020,2020-01-01,Agrosystems Geosciences & Environment,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9998000264167786,7,1,7,3,36,1100.0,1100.0,0.89592686,25,1,1,1,1,1,1,0,1,0,0,9.0,0.5562690529558394,0.8515549302101135,0,1,0,10,261,4.0,9.0,3.0,3.0,0,4,4,4
W3088893507,2020,2020-01-01,Agrosystems Geosciences & Environment,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9997000098228456,7,1,7,3,36,1100.0,1100.0,0.84959399,22,1,1,1,1,1,1,0,0,0,0,11.0,0.5058912309733304,0.8476856350898743,1,0,0,11,256,2.0,7.0,2.3333333333333335,2.3333333333333335,0,2,2,2
W3193819449,2021,2021-08-18,Agronomy Journal,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9987000226974488,9,1,9,3,79,1350.0,1350.0,0.83719307,21,1,1,1,0,0,1,0,0,0,0,17.0,0.4735427656594445,0.7363578081130981,1,0,0,12,191,1.0,5.0,1.6666666666666667,1.6666666666666667,1,4,5,5
W4224936410,2022,2022-04-27,Soil Science Society of America Journal,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,review,en,journal,closed,0.9987999796867372,2,1,2,1,106,1350.0,,0.87802964,20,0,0,0,0,0,1,0,0,0,0,9.0,0.42524901032447815,0.6705973148345947,1,0,0,11,254,6.0,13.0,4.333333333333333,4.333333333333333,5,5,10,10
W2792560235,2018,2018-03-25,GCB Bioenergy,last,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,review,en,journal,gold,0.9994999766349792,2,1,2,2,190,2750.0,2750.0,0.94413859,19,1,0,1,1,1,1,1,0,0,1,17.0,0.40543006097569184,0.7874205112457275,1,2,0,8,314,7.0,13.0,4.333333333333333,4.333333333333333,3,6,9,9
W4288084502,2022,2022-07-28,Renewable Agriculture and Food Systems,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9962000250816344,6,1,6,1,61,,,0.86434783,18,1,0,1,0,1,1,1,0,0,0,15.0,0.45617583592732747,0.7944360971450806,1,2,0,23,373,4.0,9.0,3.0,3.0,2,5,7,7
W2951363837,2019,2019-06-21,Geoderma,middle,Earth-Surface Processes,Earth and Planetary Sciences,Physical Sciences,article,en,journal,closed,1.0,3,1,3,2,28,2800.0,,0.86459758,17,0,0,0,0,1,1,0,0,0,0,15.0,0.38518513639767965,0.839698314666748,1,1,0,16,0,4.0,7.0,2.3333333333333335,2.3333333333333335,1,5,6,6
W4380202445,2023,2023-06-10,Plant and Soil,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9990000128746032,1,1,1,2,43,4390.0,,0.89302268,15,0,0,0,0,0,1,0,1,0,0,14.0,0.4405320201601301,0.9830566644668579,1,0,0,11,0,4.0,14.0,4.666666666666667,4.666666666666667,0,8,8,8
W2897686303,2018,2018-10-11,Agronomy Journal,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,bronze,0.9984999895095824,9,1,9,1,27,1350.0,,0.91000285,13,1,0,1,0,0,1,1,0,0,1,9.0,0.5331666337119209,0.8024270534515381,1,3,0,15,299,2.0,6.0,2.0,2.0,2,3,5,5
W4385679015,2023,2023-08-08,Field Crops Research,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9998000264167786,5,1,5,2,57,3970.0,,0.86913661,12,0,0,0,0,0,1,0,0,0,0,15.0,0.4431663473447164,0.7619556188583374,0,2,0,16,0,4.0,10.0,3.3333333333333335,3.3333333333333335,2,6,8,8
W4393210965,2024,2024-03-26,Field Crops Research,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9975000023841858,3,1,3,1,31,3970.0,,0.92885825,12,0,0,0,0,0,1,0,1,0,1,10.0,0.46198232769966124,0.8998231291770935,1,0,0,14,0,11.0,12.0,4.0,4.0,2,10,12,12
W4285494398,2022,2022-07-14,Agronomy Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.998199999332428,1,1,1,1,55,1350.0,,0.7799066,11,0,0,0,0,0,1,0,1,0,0,11.0,0.5700816999782216,0.9782284498214722,1,0,0,6,250,1.0,5.0,1.6666666666666667,1.6666666666666667,0,3,3,3
W4307574221,2022,2022-10-26,Agronomy Journal,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9984999895095824,9,1,9,2,39,1350.0,1350.0,0.85677363,10,1,1,1,0,0,1,0,0,0,0,8.0,0.641120720654726,0.8439471125602722,1,0,0,12,252,1.0,4.0,1.3333333333333333,1.3333333333333333,1,3,4,4
W4386954546,2023,2023-09-22,Agronomy Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,bronze,0.9997000098228456,6,1,6,1,110,1350.0,,0.79321937,7,1,0,1,0,0,1,1,1,0,0,10.0,0.5102219641208648,0.8693380355834961,0,2,0,10,246,0.0,5.0,1.6666666666666667,1.6666666666666667,0,3,3,3
W4392438800,2024,2024-02-29,Soil and Tillage Research,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9998000264167786,4,1,4,1,55,4230.0,,0.87480569,7,0,0,0,0,0,1,0,0,0,0,20.0,0.4230571538209915,0.8467022776603699,1,2,0,18,0,6.0,7.0,2.3333333333333335,2.3333333333333335,3,3,6,6
W3092706838,2020,2020-10-16,Soil Science Society of America Journal,first,Earth-Surface Processes,Earth and Planetary Sciences,Physical Sciences,article,en,journal,closed,0.9995999932289124,3,1,3,1,33,1350.0,,0.74210852,6,0,0,0,0,0,1,0,1,0,0,11.0,0.4667672108520161,0.792984127998352,1,0,0,14,255,0.0,2.0,0.6666666666666666,0.6666666666666666,0,2,2,2
W3109608912,2020,2020-12-01,Water Air & Soil Pollution,last,Ecology,Environmental Science,Physical Sciences,article,en,journal,closed,0.9912999868392944,5,1,5,1,108,,,0.5763778,6,0,0,0,0,0,1,0,0,0,0,17.0,0.4332713905502768,0.7387734055519104,0,0,0,9,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0,1,1,1
W4386832586,2023,2023-01-01,Renewable Agriculture and Food Systems,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,diamond,0.9986000061035156,3,1,3,2,39,,,0.77328849,6,1,0,1,1,1,1,1,0,0,0,14.0,0.4904661646911076,0.7754616737365723,0,2,0,12,258,3.0,4.0,1.3333333333333333,1.3333333333333333,1,2,3,3
W4396691583,2024,2024-05-07,Soil Science Society of America Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9962000250816344,5,1,5,1,50,1350.0,1350.0,0.85399271,6,1,0,1,0,0,1,0,1,0,0,17.0,0.44480374981375304,0.872245192527771,1,0,0,16,283,6.0,6.0,2.0,2.0,2,3,5,5
W4392094436,2024,2024-02-23,Soil Science Society of America Journal,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9652000069618224,5,1,5,1,62,1350.0,,0.8574892,4,0,0,0,0,0,1,0,0,0,0,5.0,0.41917137503623964,0.7035267353057861,1,1,0,18,253,3.0,4.0,1.3333333333333333,1.3333333333333333,1,2,3,3
W4408712587,2025,2025-03-21,Environmental Research Letters,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.3555999994277954,1,1,1,2,32,1901.0,1901.0,0.93329911,4,1,1,1,1,1,1,0,1,0,1,7.0,0.4425014683178493,0.634228527545929,0,0,0,7,238,4.0,4.0,1.3333333333333333,1.3333333333333333,4,0,4,4
W4396662524,2024,2024-05-06,Agrosystems Geosciences & Environment,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9993000030517578,6,1,6,2,52,1100.0,1100.0,0.87501183,3,1,1,1,1,1,1,0,0,0,0,8.0,0.7411731332540512,0.9615205526351929,0,0,0,20,298,2.0,3.0,1.0,1.0,2,1,3,3
W4406593836,2025,2025-01-01,Agronomy Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9980000257492064,7,1,7,1,35,1350.0,1350.0,0.86125993,2,1,0,1,0,0,1,1,1,0,0,10.0,0.5138277232646942,0.8489294052124023,0,0,0,16,256,2.0,2.0,0.6666666666666666,0.6666666666666666,1,1,2,2
W4389824972,2023,2023-11-01,Berkshire Publishing Group eBooks,first,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,book-chapter,en,ebook platform,closed,0.1492000073194503,1,0,1,1,0,,,0.9085846,1,0,0,0,0,0,0,0,1,0,1,7.0,0.3060130604675838,0.45563238859176636,1,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0
W4416385408,2025,2025-11-01,Agronomy Journal,last,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.0930999964475631,4,3,4,3,17,1350.0,1350.0,0.88577379,1,1,1,1,0,0,1,1,0,0,0,7.0,0.6113714320319039,0.8644000291824341,0,0,0,12,187,1.0,1.0,0.3333333333333333,0.3333333333333333,1,0,1,1
W2794081146,2018,2018-03-22,Soil and Tillage Research,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9983000159263612,3,2,3,2,29,4230.0,,0.91673758,23,0,0,0,0,0,1,0,0,0,1,15.0,0.4452149490515391,0.7934306263923645,1,0,0,11,0,8.0,10.0,3.3333333333333335,3.3333333333333335,6,2,8,8
W3199208220,2021,2021-09-10,Renewable Agriculture and Food Systems,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9940999746322632,8,1,8,1,52,,,0.83818982,18,1,0,1,0,1,1,1,0,0,0,9.0,0.5365819169415368,0.9649676084518433,1,2,0,16,306,5.0,8.0,2.6666666666666665,2.6666666666666665,5,0,5,5
W2891517203,2018,2018-09-20,Journal of Environmental Quality,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9990000128746032,5,1,5,2,35,1350.0,,0.69836342,14,0,0,0,0,0,1,0,0,0,0,14.0,0.46850250235625673,0.8286129236221313,1,1,0,10,240,0.0,1.0,0.3333333333333333,0.3333333333333333,0,1,1,1
W2917097452,2019,2019-02-21,Agricultural Water Management,last,Environmental Engineering,Environmental Science,Physical Sciences,article,en,journal,green,1.0,5,1,5,3,35,2600.0,,0.73268206,14,1,1,0,0,1,1,1,0,0,0,12.0,0.431425578892231,0.8109264373779297,1,0,0,13,0,5.0,5.0,1.6666666666666667,1.6666666666666667,4,1,5,5
W3178952143,2021,2021-01-01,Agrosystems Geosciences & Environment,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9958000183105468,4,1,4,3,47,1100.0,1100.0,0.81792846,8,1,1,1,1,1,1,0,0,0,0,14.0,0.501407938344138,0.8651531934738159,0,0,0,10,259,0.0,1.0,0.3333333333333333,0.3333333333333333,0,0,0,0
W2908916470,2019,2019-01-10,Journal of Environmental Quality,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9990000128746032,5,1,5,3,37,1350.0,,0.90715704,16,0,0,0,0,0,1,0,0,0,1,16.0,0.4289822895079851,0.9319654107093811,1,3,0,6,239,4.0,8.0,2.6666666666666665,2.6666666666666665,1,3,4,4
W2948188879,2019,2019-06-06,Agronomy Journal,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9991999864578248,6,1,6,1,71,1350.0,,0.85806677,16,0,0,0,0,0,1,0,0,0,0,17.0,0.4613785743713379,0.7864625453948975,1,0,0,16,326,3.0,7.0,2.3333333333333335,2.3333333333333335,2,2,4,4
W2782719449,2018,2018-01-01,Soil Science Society of America Journal,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9994999766349792,8,1,8,1,37,1350.0,,0.87710117,15,0,0,0,0,0,1,0,0,0,0,13.0,0.45916797106082624,0.7376495599746704,1,0,0,16,324,5.0,7.0,2.3333333333333335,2.3333333333333335,2,3,5,5
W2897492098,2018,2018-10-11,Agronomy Journal,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9991000294685364,9,1,9,1,49,1350.0,,0.88872887,15,0,0,0,0,0,1,0,0,0,0,12.0,0.4517538820703824,0.7860089540481567,1,1,0,19,313,3.0,7.0,2.3333333333333335,2.3333333333333335,3,3,6,6
W3033790928,2020,2020-06-02,Journal of Environmental Quality,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9948999881744384,8,1,8,2,37,1350.0,,0.73048083,12,0,0,0,0,0,1,0,1,0,0,13.0,0.4171701532143813,0.7201732397079468,1,0,0,12,270,3.0,5.0,1.6666666666666667,1.6666666666666667,2,1,3,3
W3195631697,2021,2021-08-20,Journal of soil science and plant nutrition,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9980000257492064,3,2,3,3,36,2990.0,2990.0,0.71359117,7,1,0,0,0,0,1,0,0,0,0,12.0,0.48437650005022687,0.8987258076667786,1,1,0,10,225,2.0,2.0,0.6666666666666666,0.6666666666666666,1,1,2,2
W4387989440,2023,2023-10-27,Journal of Agriculture and Food Research,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9997000098228456,6,1,6,3,70,1800.0,1800.0,0.77449653,6,1,1,1,1,1,1,0,0,0,0,16.0,0.45891308411955833,0.6693789958953857,1,2,0,18,313,3.0,6.0,2.0,2.0,2,3,5,5
