article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,keywords_very_specific,keywords_specific,keywords_intermediate,keywords_broad,keywords_score_high,keywords_score_medium,keywords_score_low,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_7,citations_year_8,author_total_citations
https://openalex.org/W2944794516,Integrating satellite and climate data to predict wheat yield in Australia using machine learning approaches,2019-05-11,2019,article,Target_author,Peng,40,71,last,False,11,Agricultural and Forest Meteorology,Elsevier BV,False,closed,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Machine learning', 'Crop yield', 'Yield (engineering)', 'Lasso (programming language)', 'Satellite']",Machine learning | Crop yield | Yield (engineering) | Lasso (programming language) | Satellite | Empirical modelling | Random forest | Support vector machine | Predictive modelling | Environmental science | Computer science | Agronomy | Engineering | Simulation,,,,Machine learning | Crop yield | Yield (engineering) | Lasso (programming language) | Satellite | Empirical modelling | Random forest | Support vector machine | Predictive modelling | Environmental science | Computer science | Agronomy | Engineering | Simulation,,Machine learning | Crop yield | Yield (engineering) | Lasso (programming language) | Satellite | Empirical modelling | Random forest | Support vector machine | Predictive modelling | Environmental science | Computer science,Agronomy | Engineering | Simulation,['Climate action'],564,99.0,100.0,0.99927865,122,95.0,110.0,104.0,104.0,93.0,34.0,7.0,17.0,,5003
https://openalex.org/W2884325185,Higher temperatures increase suicide rates in the United States and Mexico,2018-07-20,2018,article,Collaborator,Marshall Burke,64,133,first,True,7,Nature Climate Change,Nature Portfolio,False,closed,Climate Change and Health Impacts,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,"['Suicide rates', 'Recession', 'Suicide prevention', 'Confidence interval', 'Demography']",Suicide rates | Recession | Suicide prevention | Confidence interval | Demography | Climate change | Geography | Injury prevention | Poison control | Mental health | Demographic economics | Medicine | Environmental health | Economics | Sociology | Psychiatry,Recession | Injury prevention,Suicide rates | Suicide prevention | Demographic economics,Confidence interval | Poison control | Mental health | Psychiatry,Demography | Climate change | Geography | Medicine | Environmental health | Economics | Sociology,,Suicide rates | Recession | Suicide prevention | Confidence interval | Demography | Climate change | Geography | Injury prevention | Poison control | Mental health,Demographic economics | Medicine | Environmental health | Economics | Sociology | Psychiatry,['Climate action'],558,99.0,100.0,0.99860586,49,96.0,85.0,79.0,73.0,56.0,33.0,8.0,108.0,20.0,9718
https://openalex.org/W2901139719,Climate change impact and adaptation for wheat protein,2018-11-22,2018,article,Collaborator,Roberto Ferrise,40,70,middle,False,67,Global Change Biology,Wiley,True,bronze,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Climate change', 'Adaptation (eye)', 'Climate change adaptation', 'Environmental science', 'Environmental resource management']",Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science,Environmental resource management | Ecology | Biology,['Climate action'],532,90.0,100.0,0.99925162,68,89.0,78.0,95.0,73.0,69.0,20.0,1.0,83.0,24.0,2362
https://openalex.org/W2901139719,Climate change impact and adaptation for wheat protein,2018-11-22,2018,article,Collaborator,Kurt Christian Kersebaum,61,154,middle,False,67,Global Change Biology,Wiley,True,bronze,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Climate change', 'Adaptation (eye)', 'Climate change adaptation', 'Environmental science', 'Environmental resource management']",Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science,Environmental resource management | Ecology | Biology,['Climate action'],532,90.0,100.0,0.99925162,68,89.0,78.0,95.0,73.0,69.0,20.0,1.0,83.0,24.0,3863
https://openalex.org/W2901139719,Climate change impact and adaptation for wheat protein,2018-11-22,2018,article,Collaborator,Senthold Asseng,84,231,first,True,67,Global Change Biology,Wiley,True,bronze,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Climate change', 'Adaptation (eye)', 'Climate change adaptation', 'Environmental science', 'Environmental resource management']",Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science,Environmental resource management | Ecology | Biology,['Climate action'],532,90.0,100.0,0.99925162,68,89.0,78.0,95.0,73.0,69.0,20.0,1.0,83.0,24.0,7533
https://openalex.org/W2901139719,Climate change impact and adaptation for wheat protein,2018-11-22,2018,article,Collaborator,Peter J. Thorburn,62,145,middle,False,67,Global Change Biology,Wiley,True,bronze,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Climate change', 'Adaptation (eye)', 'Climate change adaptation', 'Environmental science', 'Environmental resource management']",Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science,Environmental resource management | Ecology | Biology,['Climate action'],532,90.0,100.0,0.99925162,68,89.0,78.0,95.0,73.0,69.0,20.0,1.0,83.0,24.0,3174
https://openalex.org/W2901139719,Climate change impact and adaptation for wheat protein,2018-11-22,2018,article,Collaborator,Benjamin Dumont,30,64,middle,False,67,Global Change Biology,Wiley,True,bronze,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Climate change', 'Adaptation (eye)', 'Climate change adaptation', 'Environmental science', 'Environmental resource management']",Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science,Environmental resource management | Ecology | Biology,['Climate action'],532,90.0,100.0,0.99925162,68,89.0,78.0,95.0,73.0,69.0,20.0,1.0,83.0,24.0,2464
https://openalex.org/W2901139719,Climate change impact and adaptation for wheat protein,2018-11-22,2018,article,Collaborator,Mukhtar Ahmed,45,153,middle,False,67,Global Change Biology,Wiley,True,bronze,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Climate change', 'Adaptation (eye)', 'Climate change adaptation', 'Environmental science', 'Environmental resource management']",Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science,Environmental resource management | Ecology | Biology,['Climate action'],532,90.0,100.0,0.99925162,68,89.0,78.0,95.0,73.0,69.0,20.0,1.0,83.0,24.0,5831
https://openalex.org/W2901139719,Climate change impact and adaptation for wheat protein,2018-11-22,2018,article,Collaborator,Sebastian Gayler,38,73,middle,False,67,Global Change Biology,Wiley,True,bronze,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Climate change', 'Adaptation (eye)', 'Climate change adaptation', 'Environmental science', 'Environmental resource management']",Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science,Environmental resource management | Ecology | Biology,['Climate action'],532,90.0,100.0,0.99925162,68,89.0,78.0,95.0,73.0,69.0,20.0,1.0,83.0,24.0,2106
https://openalex.org/W2901139719,Climate change impact and adaptation for wheat protein,2018-11-22,2018,article,Target_author,Hoogenboom,93,468,middle,False,67,Global Change Biology,Wiley,True,bronze,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Climate change', 'Adaptation (eye)', 'Climate change adaptation', 'Environmental science', 'Environmental resource management']",Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science,Environmental resource management | Ecology | Biology,['Climate action'],532,90.0,100.0,0.99925162,68,89.0,78.0,95.0,73.0,69.0,20.0,1.0,83.0,24.0,8879
https://openalex.org/W2901139719,Climate change impact and adaptation for wheat protein,2018-11-22,2018,article,Target_author,Basso,70,194,middle,False,67,Global Change Biology,Wiley,True,bronze,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Climate change', 'Adaptation (eye)', 'Climate change adaptation', 'Environmental science', 'Environmental resource management']",Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science,Environmental resource management | Ecology | Biology,['Climate action'],532,90.0,100.0,0.99925162,68,89.0,78.0,95.0,73.0,69.0,20.0,1.0,83.0,24.0,5545
https://openalex.org/W2901139719,Climate change impact and adaptation for wheat protein,2018-11-22,2018,article,Collaborator,Alex C. Ruane,58,113,middle,False,67,Global Change Biology,Wiley,True,bronze,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Climate change', 'Adaptation (eye)', 'Climate change adaptation', 'Environmental science', 'Environmental resource management']",Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science | Environmental resource management | Ecology | Biology,,Climate change | Adaptation (eye) | Climate change adaptation | Environmental science,Environmental resource management | Ecology | Biology,['Climate action'],532,90.0,100.0,0.99925162,68,89.0,78.0,95.0,73.0,69.0,20.0,1.0,83.0,24.0,10468
